,Defective,LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL
13,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
14,0,2,1,0,0,1,1,1,11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,7,13,4,7,2
15,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
16,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
17,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
18,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
19,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
20,0,4,9,3,0,5,5,4,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,17,30,4,13,7
21,0,6,1,0,0,1,1,1,7.92,1.0,7.92,0.0,5,1.0,0.44,7.92,4,1,2,1,6
22,0,6,1,0,0,1,1,1,3.57,4.0,57.06,0.0,9,0.25,3.17,14.26,4,5,1,2,6
23,0,6,1,0,0,1,1,1,2.5,2.0,10.0,0.0,5,0.5,0.56,5.0,4,1,1,1,6
24,0,6,1,0,0,1,1,1,8.51,3.0,76.62,0.01,11,0.33,4.26,25.54,4,7,2,3,6
25,0,6,1,0,0,1,1,1,23.22,0.5,5.8,0.0,5,2.0,0.32,11.61,4,1,4,1,6
26,0,2,1,0,0,1,1,1,13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,6,14,4,7,2
27,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
28,0,2,1,1,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,3
29,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
30,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
31,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
32,0,2,1,0,0,1,1,1,11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,7,13,4,7,2
33,0,18,7,4,2,4,3,1,20.39,21.87,9749.86,0.15,90,0.05,541.66,445.88,41,49,15,16,22
34,0,5,7,0,0,4,4,1,16.93,9.0,1371.32,0.05,39,0.11,76.18,152.37,12,27,6,9,5
35,0,6,1,1,0,1,1,1,19.86,6.5,838.88,0.04,36,0.15,46.6,129.06,13,23,6,6,7
36,0,18,1,1,0,1,1,1,13.94,27.75,10733.21,0.13,99,0.04,596.29,386.78,37,62,6,9,19
37,0,7,1,1,3,1,1,1,5.0,27.0,3642.78,0.04,39,0.04,202.38,134.92,12,27,2,9,8
38,0,6,1,1,0,1,1,1,19.86,6.5,838.88,0.04,36,0.15,46.6,129.06,13,23,6,6,7
39,0,9,3,0,0,2,1,1,12.93,9.9,1267.2,0.04,32,0.1,70.4,128.0,9,23,5,11,9
40,0,5,7,0,0,4,4,1,14.75,8.0,944.22,0.04,31,0.13,52.46,118.03,12,19,6,8,5
41,0,45,7,2,2,4,2,1,35.53,29.11,30097.78,0.34,205,0.03,1672.1,1034.09,79,126,19,14,47
42,0,5,1,0,0,1,1,1,26.94,2.0,107.78,0.02,17,0.5,5.99,53.89,8,9,6,3,5
43,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
44,0,4,1,0,0,1,1,1,16.05,3.75,225.86,0.02,19,0.27,12.55,60.23,6,13,4,5,4
45,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
46,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
47,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
48,0,15,1,2,2,1,1,1,17.64,23.25,9537.7,0.14,105,0.04,529.87,410.22,31,74,6,9,17
49,0,20,11,0,0,6,1,1,13.96,12.0,2010.28,0.06,44,0.08,111.68,167.52,18,26,6,8,20
50,0,30,17,3,3,9,3,8,15.55,36.0,20153.67,0.19,113,0.03,1119.65,559.82,52,61,13,18,33
51,0,31,21,3,5,11,3,10,19.87,31.5,19711.37,0.21,123,0.03,1095.08,625.76,56,67,16,18,34
52,0,21,15,2,2,8,1,6,15.56,19.2,5736.61,0.1,67,0.05,318.7,298.78,32,35,10,12,23
53,0,11,5,1,0,3,1,3,20.61,6.5,870.87,0.04,31,0.15,48.38,133.98,13,18,10,10,12
54,0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
55,0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
56,0,11,5,1,0,3,1,3,20.61,6.5,870.87,0.04,31,0.15,48.38,133.98,13,18,10,10,12
57,0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
58,0,12,7,1,0,4,1,4,25.42,6.67,1129.72,0.06,38,0.15,62.76,169.46,16,22,12,10,13
59,0,12,7,2,0,4,2,1,15.57,6.42,641.1,0.03,27,0.16,35.62,99.91,11,16,6,7,14
60,0,11,5,1,1,3,1,3,23.04,5.91,804.59,0.05,31,0.17,44.7,136.16,13,18,11,10,12
61,0,11,5,1,1,3,1,3,23.04,5.91,804.59,0.05,31,0.17,44.7,136.16,13,18,11,10,12
62,0,10,5,1,1,3,2,3,18.52,8.27,1267.77,0.05,33,0.12,70.43,153.25,13,20,11,14,11
63,0,13,9,1,1,5,1,4,20.31,10.29,2150.69,0.07,45,0.1,119.48,208.97,19,26,12,13,14
64,0,8,7,1,0,4,1,1,22.78,6.36,922.39,0.05,33,0.16,51.24,144.95,14,19,11,10,9
65,0,28,19,4,11,10,2,7,31.21,30.6,29223.69,0.32,176,0.03,1623.54,955.02,85,91,25,18,32
66,0,46,19,5,12,10,2,7,32.89,32.59,34940.42,0.36,193,0.03,1941.13,1072.04,88,105,27,20,51
67,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
68,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
69,0,4,9,3,0,5,5,4,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,17,30,4,13,7
70,0,23,7,0,13,4,4,4,41.58,21.64,19463.36,0.3,174,0.05,1081.3,899.57,68,106,22,14,23
71,0,7,1,3,7,1,1,1,27.17,9.38,2388.32,0.08,58,0.11,132.68,254.75,25,33,12,9,10
72,0,16,1,6,8,1,1,1,38.03,18.56,13102.64,0.24,152,0.05,727.92,705.87,66,86,16,9,22
73,0,12,1,0,6,1,1,1,31.09,9.38,2732.13,0.1,62,0.11,151.79,291.43,30,32,16,10,12
74,0,11,1,1,5,1,1,1,31.2,6.68,1393.13,0.07,50,0.15,77.4,208.5,21,29,11,7,12
75,0,11,1,1,4,1,1,1,26.16,8.59,1930.72,0.07,52,0.12,107.26,224.74,21,31,11,9,12
76,0,2,1,0,0,1,1,1,13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,6,14,4,7,2
77,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
78,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
79,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
80,0,2,1,0,0,1,1,1,11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,7,13,4,7,2
81,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
82,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
83,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
84,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
85,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
86,0,4,9,3,0,5,5,4,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,17,30,4,13,7
87,0,2,1,0,2,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
88,0,2,1,0,0,1,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,5,9,4,7,2
89,0,8,5,0,0,3,1,1,13.74,6.0,494.72,0.03,23,0.17,27.48,82.45,12,11,6,6,8
90,0,2,1,0,0,1,1,1,13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,6,14,4,7,2
91,0,10,5,2,0,3,1,3,19.66,7.0,963.25,0.05,33,0.14,53.51,137.61,14,19,9,9,12
92,0,12,3,2,0,2,2,1,22.36,8.55,1634.39,0.06,45,0.12,90.8,191.16,19,26,10,9,14
93,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
94,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
95,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
96,0,2,1,0,0,1,1,1,11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,7,13,4,7,2
97,0,11,1,1,0,1,1,1,14.59,30.0,13127.15,0.15,112,0.03,729.29,437.57,40,72,6,9,12
98,0,14,9,4,0,5,3,5,14.66,21.64,6864.9,0.11,66,0.05,381.38,317.29,28,38,11,17,18
99,0,9,5,1,0,3,1,1,13.14,11.57,1758.86,0.05,38,0.09,97.71,152.0,18,20,7,9,10
100,0,11,5,1,0,3,1,1,15.79,18.33,5308.77,0.1,67,0.05,294.93,289.57,30,37,9,11,12
101,0,11,1,1,0,1,1,1,14.59,30.0,13127.15,0.15,112,0.03,729.29,437.57,40,72,6,9,12
102,0,9,5,1,0,3,1,1,12.83,10.29,1357.71,0.04,33,0.1,75.43,132.0,16,17,7,9,10
103,0,12,7,1,0,4,1,1,12.86,14.78,2807.62,0.06,42,0.07,155.98,189.99,19,23,9,14,13
104,0,9,5,1,0,3,1,1,13.14,11.57,1758.86,0.05,38,0.09,97.71,152.0,18,20,7,9,10
105,0,6,3,0,0,2,2,1,10.48,9.75,996.32,0.03,25,0.1,55.35,102.19,6,19,4,13,6
106,0,14,9,4,0,5,3,5,15.76,19.09,5743.08,0.1,64,0.05,319.06,300.83,28,36,11,15,18
107,0,9,5,2,0,3,1,3,17.56,6.75,800.12,0.04,29,0.15,44.45,118.54,12,17,8,9,11
108,0,11,3,2,0,2,2,1,23.6,8.1,1548.37,0.06,45,0.12,86.02,191.16,18,27,10,9,13
109,0,5,3,1,0,2,1,1,10.34,10.83,1213.33,0.04,28,0.09,67.41,112.0,13,15,6,10,6
110,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
111,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
112,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
113,0,9,5,1,0,3,1,1,11.8,10.0,1180.28,0.04,31,0.1,65.57,118.03,15,16,6,8,10
114,0,7,3,1,0,2,1,1,8.51,8.0,544.91,0.02,19,0.13,30.27,68.11,8,11,4,8,8
115,0,2,5,0,0,3,1,1,13.29,4.5,269.08,0.02,18,0.22,14.95,59.79,6,12,4,6,2
116,0,3,7,0,0,4,1,1,16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,8,15,5,6,3
117,0,9,3,0,0,2,1,1,13.29,3.75,186.86,0.02,15,0.27,10.38,49.83,5,10,4,6,9
118,0,2,1,0,1,1,1,1,16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,6,10,6,7,2
119,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
120,0,4,9,3,0,5,5,4,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,17,30,4,13,7
121,0,5,1,0,0,1,1,1,2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,3,1,1,1,5
122,0,5,1,0,0,1,1,1,3.7,3.0,33.28,0.0,7,0.33,1.85,11.09,3,4,1,2,5
123,0,5,1,0,0,1,1,1,2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,3,1,1,1,5
124,0,5,1,0,0,1,1,1,16.0,0.5,4.0,0.0,4,2.0,0.22,8.0,3,1,3,1,5
125,0,5,1,1,0,1,1,1,14.17,12.8,2320.92,0.06,49,0.08,128.94,181.32,16,33,5,8,6
126,0,2,1,0,0,1,1,1,13.18,5.25,363.24,0.02,20,0.19,20.18,69.19,6,14,4,7,2
127,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
128,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
129,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
130,0,2,1,0,0,1,1,1,11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,7,13,4,7,2
131,0,5,1,1,0,1,1,1,16.14,6.0,581.18,0.03,28,0.17,32.29,96.86,10,18,5,6,6
132,0,5,1,1,0,1,1,1,14.41,6.0,518.9,0.03,25,0.17,28.83,86.49,10,15,5,6,6
133,0,14,3,1,0,2,1,1,13.97,14.93,3112.55,0.07,50,0.07,172.92,208.5,19,31,7,11,15
134,0,5,1,1,0,1,1,1,16.14,6.0,581.18,0.03,28,0.17,32.29,96.86,10,18,5,6,6
135,0,8,3,0,0,2,1,1,10.96,9.63,1015.3,0.04,27,0.1,56.41,105.49,7,20,4,11,8
136,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
137,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
138,0,2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2
139,0,15,3,1,0,2,1,1,16.05,13.75,3037.27,0.07,52,0.07,168.74,220.89,20,32,8,11,16
140,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
141,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
142,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
143,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
144,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
145,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
146,0,4,9,3,0,5,5,4,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,17,30,4,13,7
147,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
148,0,37,1,0,5,1,1,1,29.44,16.8,8308.99,0.16,121,0.06,461.61,494.58,48,73,10,7,37
149,1,152,31,2,27,16,9,7,63.24,50.52,161387.41,1.06,569,0.02,8965.97,3194.77,174,395,31,18,154
150,0,21,1,0,1,1,1,1,4.63,24.0,2667.68,0.04,43,0.04,148.2,111.15,24,19,2,4,21
151,0,35,13,2,12,7,1,3,29.66,21.71,13982.99,0.21,121,0.05,776.83,643.95,48,73,21,19,37
152,0,81,17,4,7,9,6,6,41.08,36.67,55223.87,0.5,283,0.03,3067.99,1506.11,110,173,24,16,85
153,0,72,43,4,12,22,15,5,72.43,28.18,57499.72,0.68,358,0.04,3194.43,2040.76,139,219,37,15,76
154,1,107,41,4,7,21,15,1,81.48,40.0,130367.47,1.09,569,0.03,7242.64,3259.19,185,384,37,16,111
155,1,15,5,0,1,3,2,1,17.89,7.31,956.47,0.04,32,0.14,53.14,130.8,13,19,8,9,15
156,1,37,13,0,20,7,7,1,41.28,17.47,12598.1,0.24,150,0.06,699.89,721.1,54,96,17,11,37
157,0,826,85,1,158,44,18,29,319.49,64.72,1338364.88,6.89,2740,0.02,74353.6,20678.49,923,1817,164,23,827
158,0,15,5,0,1,3,1,1,22.01,10.0,2200.78,0.07,48,0.1,122.27,220.08,20,28,12,12,15
159,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
160,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
161,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
162,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
163,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
164,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
165,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
166,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
167,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
168,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
169,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
170,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
171,0,3,1,0,0,1,1,1,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,4,5,3,3,3
172,0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
173,0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
174,0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
175,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
176,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
177,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
178,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
179,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
180,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
181,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
182,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
183,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
184,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
185,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
186,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
187,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
188,0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
189,0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
190,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,0
191,0,0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0
192,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
193,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
194,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
195,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
196,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
197,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
198,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
199,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
200,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
201,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
202,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2
203,0,7,5,0,5,3,1,1,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7
204,0,7,5,0,5,3,1,1,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7
205,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
206,0,27,9,2,1,8,1,1,34.09,9.88,3329.22,0.11,68,0.1,184.96,336.89,24,44,17,14,29
207,0,2,3,0,1,2,1,1,12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,7,13,5,9,2
208,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
209,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
210,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
211,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
212,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
213,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
214,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
215,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
216,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
217,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,0,4,0,4,2
218,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
219,0,2,1,0,0,1,1,1,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,2
220,0,21,11,1,4,6,1,1,13.86,22.5,7014.99,0.1,68,0.04,389.72,311.78,27,41,9,15,22
221,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1
222,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
223,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
224,0,2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2
225,0,2,1,9,0,1,1,1,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0,1,0,11
226,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1
227,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1
228,0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1
